Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2026,January,Mitra,NFC,EBIT,EBIT,Budget,391091974,Q1,,
2026,February,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q1,,
2026,February,Mitra,NFC,COGS,COGS,Budget,0,Q1,,
2026,February,Mitra,NFC,GP,GP,Budget,1174166667,Q1,,
2026,February,Mitra,NFC,SM,S&M - O2O,Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - Offline,Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - Online,Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q1,,
2026,February,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - PCV,Budget,0,Q1,,
2026,February,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q1,,
2026,February,Mitra,NFC,,Total S&M,Budget,-72800000,Q1,,
2026,February,Mitra,NFC,,CM,Budget,1101366667,Q1,,
2026,February,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q1,,
2026,February,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q1,,
2026,February,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q1,,
2026,February,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q1,,
2026,February,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q1,,
2026,February,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q1,,
2026,February,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q1,,
2026,February,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q1,,
2026,February,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q1,,
2026,February,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q1,,
2026,February,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q1,,
2026,March,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q1,,
2026,March,Mitra,NFC,COGS,COGS,Budget,0,Q1,,
2026,March,Mitra,NFC,GP,GP,Budget,1174166667,Q1,,
2026,March,Mitra,NFC,SM,S&M - O2O,Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - Offline,Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - Online,Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - Others,Budget,-52700000,Q1,,
2026,March,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - PCV,Budget,0,Q1,,
2026,March,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q1,,
2026,March,Mitra,NFC,,Total S&M,Budget,-52700000,Q1,,
2026,March,Mitra,NFC,,CM,Budget,1121466667,Q1,,
2026,March,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q1,,
2026,March,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q1,,
2026,March,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q1,,
2026,March,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q1,,
2026,March,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q1,,
2026,March,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q1,,
2026,March,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q1,,
2026,March,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q1,,
2026,March,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q1,,
2026,March,Mitra,NFC,EBITDA,EBITDA,Budget,491302412,Q1,,
2026,March,Mitra,NFC,EBIT,EBIT,Budget,491091974,Q1,,
2026,April,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q2,,
2026,April,Mitra,NFC,COGS,COGS,Budget,0,Q2,,
2026,April,Mitra,NFC,GP,GP,Budget,1174166667,Q2,,
2026,April,Mitra,NFC,SM,S&M - O2O,Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - Offline,Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - Online,Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q2,,
2026,April,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - PCV,Budget,0,Q2,,
2026,April,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q2,,
2026,April,Mitra,NFC,,Total S&M,Budget,-72800000,Q2,,
2026,April,Mitra,NFC,,CM,Budget,1101366667,Q2,,
2026,April,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q2,,
2026,April,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q2,,
2026,April,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q2,,
2026,April,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q2,,
2026,April,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q2,,
2026,April,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q2,,
2026,April,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q2,,
2026,April,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q2,,
2026,April,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q2,,
2026,April,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q2,,
2026,April,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q2,,
2026,May,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q2,,
2026,May,Mitra,NFC,COGS,COGS,Budget,0,Q2,,
2026,May,Mitra,NFC,GP,GP,Budget,1174166667,Q2,,
2026,May,Mitra,NFC,SM,S&M - O2O,Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - Offline,Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - Online,Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - Others,Budget,-202700000,Q2,,
2026,May,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - PCV,Budget,0,Q2,,
2026,May,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q2,,
2026,May,Mitra,NFC,,Total S&M,Budget,-202700000,Q2,,
2026,May,Mitra,NFC,,CM,Budget,971466667,Q2,,
2026,May,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q2,,
2026,May,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q2,,
2026,May,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q2,,
2026,May,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q2,,
2026,May,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q2,,
2026,May,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q2,,
2026,May,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q2,,
2026,May,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q2,,
2026,May,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q2,,
2026,May,Mitra,NFC,EBITDA,EBITDA,Budget,341302412,Q2,,
2026,May,Mitra,NFC,EBIT,EBIT,Budget,341091974,Q2,,
2026,June,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q2,,
2026,June,Mitra,NFC,COGS,COGS,Budget,0,Q2,,
2026,June,Mitra,NFC,GP,GP,Budget,1174166667,Q2,,
2026,June,Mitra,NFC,SM,S&M - O2O,Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - Offline,Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - Online,Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q2,,
2026,June,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - PCV,Budget,0,Q2,,
2026,June,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q2,,
2026,June,Mitra,NFC,,Total S&M,Budget,-72800000,Q2,,
2026,June,Mitra,NFC,,CM,Budget,1101366667,Q2,,
2026,June,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q2,,
2026,June,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q2,,
2026,June,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q2,,
2026,June,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q2,,
2026,June,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q2,,
2026,June,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q2,,
2026,June,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q2,,
2026,June,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q2,,
2026,June,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q2,,
2026,June,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q2,,
2026,June,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q2,,
2026,July,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q3,,
2026,July,Mitra,NFC,COGS,COGS,Budget,0,Q3,,
2026,July,Mitra,NFC,GP,GP,Budget,1174166667,Q3,,
2026,July,Mitra,NFC,SM,S&M - O2O,Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - Offline,Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - Online,Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - Others,Budget,-116300000,Q3,,
2026,July,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - PCV,Budget,0,Q3,,
2026,July,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q3,,
2026,July,Mitra,NFC,,Total S&M,Budget,-116300000,Q3,,
2026,July,Mitra,NFC,,CM,Budget,1057866667,Q3,,
2026,July,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q3,,
2026,July,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q3,,
2026,July,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q3,,
2026,July,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q3,,
2026,July,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q3,,
2026,July,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q3,,
2026,July,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q3,,
2026,July,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q3,,
2026,July,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q3,,
2026,July,Mitra,NFC,EBITDA,EBITDA,Budget,427702412,Q3,,
2026,July,Mitra,NFC,EBIT,EBIT,Budget,427491974,Q3,,
2026,August,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q3,,
2026,August,Mitra,NFC,COGS,COGS,Budget,0,Q3,,
2026,August,Mitra,NFC,GP,GP,Budget,1174166667,Q3,,
2026,August,Mitra,NFC,SM,S&M - O2O,Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - Offline,Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - Online,Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q3,,
2026,August,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - PCV,Budget,0,Q3,,
2026,August,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q3,,
2026,August,Mitra,NFC,,Total S&M,Budget,-72800000,Q3,,
2026,August,Mitra,NFC,,CM,Budget,1101366667,Q3,,
2026,August,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q3,,
2026,August,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q3,,
2026,August,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q3,,
2026,August,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q3,,
2026,August,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q3,,
2026,August,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q3,,
2026,August,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q3,,
2026,August,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q3,,
2026,August,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q3,,
2026,August,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q3,,
2026,August,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q3,,
2026,September,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q3,,
2026,September,Mitra,NFC,COGS,COGS,Budget,0,Q3,,
2026,September,Mitra,NFC,GP,GP,Budget,1174166667,Q3,,
2026,September,Mitra,NFC,SM,S&M - O2O,Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - Offline,Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - Online,Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - Others,Budget,-52700000,Q3,,
2026,September,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - PCV,Budget,0,Q3,,
2026,September,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q3,,
2026,September,Mitra,NFC,,Total S&M,Budget,-52700000,Q3,,
2026,September,Mitra,NFC,,CM,Budget,1121466667,Q3,,
2026,September,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q3,,
2026,September,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q3,,
2026,September,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q3,,
2026,September,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q3,,
2026,September,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q3,,
2026,September,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q3,,
2026,September,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q3,,
2026,September,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q3,,
2026,September,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q3,,
2026,September,Mitra,NFC,EBITDA,EBITDA,Budget,491302412,Q3,,
2026,September,Mitra,NFC,EBIT,EBIT,Budget,491091974,Q3,,
2026,October,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q4,,
2026,October,Mitra,NFC,COGS,COGS,Budget,0,Q4,,
2026,October,Mitra,NFC,GP,GP,Budget,1174166667,Q4,,
2026,October,Mitra,NFC,SM,S&M - O2O,Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - Offline,Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - Online,Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q4,,
2026,October,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - PCV,Budget,0,Q4,,
2026,October,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q4,,
2026,October,Mitra,NFC,,Total S&M,Budget,-72800000,Q4,,
2026,October,Mitra,NFC,,CM,Budget,1101366667,Q4,,
2026,October,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q4,,
2026,October,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q4,,
2026,October,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q4,,
2026,October,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q4,,
2026,October,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q4,,
2026,October,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q4,,
2026,October,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q4,,
2026,October,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q4,,
2026,October,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q4,,
2026,October,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q4,,
2026,October,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q4,,
2026,November,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q4,,
2026,November,Mitra,NFC,COGS,COGS,Budget,0,Q4,,
2026,November,Mitra,NFC,GP,GP,Budget,1174166667,Q4,,
2026,November,Mitra,NFC,SM,S&M - O2O,Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - Offline,Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - Online,Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - Others,Budget,-52700000,Q4,,
2026,November,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - PCV,Budget,0,Q4,,
2026,November,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q4,,
2026,November,Mitra,NFC,,Total S&M,Budget,-52700000,Q4,,
2026,November,Mitra,NFC,,CM,Budget,1121466667,Q4,,
2026,November,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q4,,
2026,November,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q4,,
2026,November,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q4,,
2026,November,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q4,,
2026,November,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q4,,
2026,November,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q4,,
2026,November,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q4,,
2026,November,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q4,,
2026,November,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q4,,
2026,November,Mitra,NFC,EBITDA,EBITDA,Budget,491302412,Q4,,
2026,November,Mitra,NFC,EBIT,EBIT,Budget,491091974,Q4,,
2026,December,Mitra,NFC,Revenue,Revenue,Budget,1174166667,Q4,,
2026,December,Mitra,NFC,COGS,COGS,Budget,0,Q4,,
2026,December,Mitra,NFC,GP,GP,Budget,1174166667,Q4,,
2026,December,Mitra,NFC,SM,S&M - O2O,Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - Offline,Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - Online,Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - Others,Budget,-72800000,Q4,,
2026,December,Mitra,NFC,SM,S&M - Others (FD & SS Cashback),Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - Payment Channel,Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - PCV,Budget,0,Q4,,
2026,December,Mitra,NFC,SM,S&M - Distribution Cost,Budget,0,Q4,,
2026,December,Mitra,NFC,,Total S&M,Budget,-72800000,Q4,,
2026,December,Mitra,NFC,,CM,Budget,1101366667,Q4,,
2026,December,Mitra,NFC,GA,G&A - Staff Cost,Budget,-474918711,Q4,,
2026,December,Mitra,NFC,GA,G&A - Other staff cost,Budget,0,Q4,,
2026,December,Mitra,NFC,GA,G&A - Facility Management and Travelling,Budget,-10000000,Q4,,
2026,December,Mitra,NFC,GA,G&A - Consultancy cost,Budget,-8054542,Q4,,
2026,December,Mitra,NFC,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q4,,
2026,December,Mitra,NFC,GA,G&A - IT Cost,Budget,0,Q4,,
2026,December,Mitra,NFC,GA,G&A - Depreciation,Budget,-210438,Q4,,
2026,December,Mitra,NFC,,Other income/(expenses),Budget,-137191002,Q4,,
2026,December,Mitra,NFC,,Total G&A (Include Depre + Others),Budget,-630374693,Q4,,
2026,December,Mitra,NFC,EBITDA,EBITDA,Budget,471202412,Q4,,
2026,December,Mitra,NFC,EBIT,EBIT,Budget,470991974,Q4,,
2026,January,Mitra,Payment,Revenue,Revenue,Budget,0,Q1,,
2026,January,Mitra,Payment,COGS,COGS,Budget,0,Q1,,
2026,January,Mitra,Payment,GP,GP,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - O2O,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Offline,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Online,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Others,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Others (FD & SS Cashback),Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Payment Channel,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - PCV,Budget,0,Q1,,
2026,January,Mitra,Payment,SM,S&M - Distribution Cost,Budget,0,Q1,,
2026,January,Mitra,Payment,,Total S&M,Budget,0,Q1,,
2026,January,Mitra,Payment,,CM,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Staff Cost,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Other staff cost,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Facility Management and Travelling,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Consultancy cost,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - IT Cost,Budget,0,Q1,,
2026,January,Mitra,Payment,GA,G&A - Depreciation,Budget,0,Q1,,
2026,January,Mitra,Payment,,Other income/(expenses),Budget,0,Q1,,
2026,January,Mitra,Payment,,Total G&A (Include Depre + Others),Budget,0,Q1,,
2026,January,Mitra,Payment,EBITDA,EBITDA,Budget,0,Q1,,
2026,January,Mitra,Payment,EBIT,EBIT,Budget,0,Q1,,
2026,February,Mitra,Payment,Revenue,Revenue,Budget,0,Q1,,
2026,February,Mitra,Payment,COGS,COGS,Budget,0,Q1,,
2026,February,Mitra,Payment,GP,GP,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - O2O,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Offline,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Online,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Others,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Others (FD & SS Cashback),Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Payment Channel,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - PCV,Budget,0,Q1,,
2026,February,Mitra,Payment,SM,S&M - Distribution Cost,Budget,0,Q1,,
2026,February,Mitra,Payment,,Total S&M,Budget,0,Q1,,
2026,February,Mitra,Payment,,CM,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Staff Cost,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Other staff cost,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Facility Management and Travelling,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Consultancy cost,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - IT Cost,Budget,0,Q1,,
2026,February,Mitra,Payment,GA,G&A - Depreciation,Budget,0,Q1,,
2026,February,Mitra,Payment,,Other income/(expenses),Budget,0,Q1,,
2026,February,Mitra,Payment,,Total G&A (Include Depre + Others),Budget,0,Q1,,
2026,February,Mitra,Payment,EBITDA,EBITDA,Budget,0,Q1,,
2026,February,Mitra,Payment,EBIT,EBIT,Budget,0,Q1,,
2026,March,Mitra,Payment,Revenue,Revenue,Budget,0,Q1,,
2026,March,Mitra,Payment,COGS,COGS,Budget,0,Q1,,
2026,March,Mitra,Payment,GP,GP,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - O2O,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Offline,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Online,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Others,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Others (FD & SS Cashback),Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Payment Channel,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - PCV,Budget,0,Q1,,
2026,March,Mitra,Payment,SM,S&M - Distribution Cost,Budget,0,Q1,,
2026,March,Mitra,Payment,,Total S&M,Budget,0,Q1,,
2026,March,Mitra,Payment,,CM,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Staff Cost,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Other staff cost,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Facility Management and Travelling,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Consultancy cost,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Corporate Action (Adj. Total),Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - IT Cost,Budget,0,Q1,,
2026,March,Mitra,Payment,GA,G&A - Depreciation,Budget,0,Q1,,
2026,March,Mitra,Payment,,Other income/(expenses),Budget,0,Q1,,
2026,March,Mitra,Payment,,Total G&A (Include Depre + Others),Budget,0,Q1,,
2026,March,Mitra,Payment,EBITDA,EBITDA,Budget,0,Q1,,
2026,March,Mitra,Payment,EBIT,EBIT,Budget,0,Q1,,
2026,April,Mitra,Payment,Revenue,Revenue,Budget,0,Q2,,
2026,April,Mitra,Payment,COGS,COGS,Budget,0,Q2,,
2026,April,Mitra,Payment,GP,GP,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - O2O,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Offline,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Online,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Others,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Others (FD & SS Cashback),Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Payment Channel,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - PCV,Budget,0,Q2,,
2026,April,Mitra,Payment,SM,S&M - Distribution Cost,Budget,0,Q2,,
2026,April,Mitra,Payment,,Total S&M,Budget,0,Q2,,
2026,April,Mitra,Payment,,CM,Budget,0,Q2,,
2026,April,Mitra,Payment,GA,G&A - Staff Cost,Budget,0,Q2,,
2026,April,Mitra,Payment,GA,G&A - Other staff cost,Budget,0,Q2,,
2026,April,Mitra,Payment,GA,G&A - Facility Management and Travelling,Budget,0,Q2,,
2026,April,Mitra,Payment,GA,G&A - Consultancy cost,Budget,0,Q2,,
